movieId,title,genres,original_language,cast,director,keywords,release_year
8963,Crimson Tide,"['action,thriller,drama']",en,"['denzelwashington', 'genehackman', 'mattcraven']",tonyscott,"['submarine,mutiny,russia,missile,nuclearmissile,embassy,u.s.navy,battleforpower,torpedo,military,moraldilemma,postcoldwar,aircraftcarrier,chainofcommand,launchcode,sonar']",1995
26564,Crumb,['documentary'],en,"['robertcrumb', 'alinekominsky', 'charlescrumb']",terryzwigoff,"['underground,biography,art']",1994
8068,Desperado,"['thriller,action,crime']",en,"['antoniobanderas', 'salmahayek', 'joaquimdealmeida']",robertrodriguez,"['gunslinger,antiterror,ambush,mexico,showdown,guitar,nudity,hitman,bartender,revenge,tragichero,shootout,mariachi,explosion,extremeviolence,brutality,druglord,legbrace,concealedweapon,flashback,bookstore']",1995
8512,Devil In A Blue Dress,"['drama,mystery,thriller']",en,"['denzelwashington', 'tomsizemore', 'jenniferbeals']",carlfranklin,"['jazzclub,murder,losangeles,privatedetective,filmnoir,neo-noir']",1995
1572,Die Hard With A Vengeance,"['action,thriller']",en,"['brucewillis', 'jeremyirons', 'samuell.jackson']",johnmctiernan,"['bomb,taxi,riddle,robbery,detective,helicopter,gold,subway,ship,fistfight,police,sequel,deception,shootout,newyorkcity,explosion,violence,carchase,fbiagent,simonsays,flashback,dumptruck,aqueduct,actionhero,federalreservebank']",1995
13552,The Doom Generation,"['action,comedy,crime,drama']",en,"['rosemcgowan', 'jamesduval', 'johnathonschaech']",greggaraki,"['sex,eroticism,nudity,nazis,suspense,drifter,voyeur']",1995
6520,First Knight,"['action,adventure,drama,romance']",en,"['seanconnery', 'richardgere', 'juliaormond']",jerryzucker,"['camelot,knight,kingarthur,excalibur,knightsoftheroundtable']",1995
9073,Free Willy 2  The Adventure Home,['adventure'],en,"['jasonjamesrichter', 'michaelmadsen', 'jayneatkinson']",dwighthlittle,"['humananimalrelationship,whale,killerwhale']",1995
10428,Hackers,"['action,crime,thriller,drama']",en,"['jonnyleemiller', 'angelinajolie', 'jessebradford']",iainsoftley,"['femalenudity,hacker,nudity,computervirus,virtualreality,computer,sexualfantasy,prank,internet,cyberpunk,teenager,newyorkcity,secretservice,computerhacker,dreamsequence']",1995
17447,Jeffrey,"['comedy,drama,romance']",en,"['stevenweber', 'patrickstewart', 'michaelt.weiss']",christopherashley,"['gay,aids,basedonplayormusical,hivpositive']",1995
9886,Johnny Mnemonic,"['adventure,action,drama,sciencefiction,thriller']",en,"['keanureeves', 'dinameyer', 'takeshikitano']",robertlongo,"['brain,childhoodmemory,dystopia,pharmaceuticalindustry,computerchip,courier,cyber,cyberpunk']",1995
9482,Judge Dredd,['sciencefiction'],en,"['sylvesterstallone', 'dianelane', 'armandassante']",dannycannon,"['judge,post-apocalyptic,dystopia,basedoncomic,policeofficer,basedongraphicnovel,frameup,dystopicfuture,framedformurder,gene,prostheticlimb,postholocaust,dnatesting,dredd,2000ad']",1995
19326,Jury Duty,"['comedy,drama']",en,"['paulyshore', 'tiacarrere', 'stanleytucci']",johnfortenberry,"['stripper,jury,jurist,independentfilm,juryduty,verdict']",1995
9344,Kids,"['drama,crime']",en,"['leofitzpatrick', 'rosariodawson', 'chloësevigny']",larryclark,"['puberty,firsttime']",1995
9071,Living In Oblivion,"['drama,comedy']",en,"['stevebuscemi', 'catherinekeener', 'dermotmulroney']",tomdicillo,"['cinema,independentfilm,filmmaker']",1995
8973,Lord Of Illusions,"['mystery,horror,thriller']",en,"['scottbakula', ""kevinj.o'connor"", 'famkejanssen']",clivebarker,"['fanatic,supernatural,wizardry,resurrection,sect,occultism']",1995
47608,Mad Love,"['drama,family,romance']",en,"[""chriso'donnell"", 'drewbarrymore', 'matthewlillard']",antoniabird,"['suicideattempt,college,teenangst,mentalillness,womandirector']",1995
2293,Mallrats,"['romance,comedy']",en,"['jasonlee', 'jeremylondon', 'shannendoherty']",kevinsmith,"['sex,gameshow,slacker,shopping,mall,ex-boyfriendex-girlfriendrelationship,jayandsilentbob,silentman,coke,bandleader,aftercreditsstinger']",1995
9070,Mighty Morphin Power Rangers The Movie,"['action,adventure,sciencefiction,family,fantasy']",en,"['amyjojohnson', 'jasondavidfrank', 'davidyost']",bryanspicer,"['basedontvseries,tokusatsu,superheroteam,ethnicdiversity,supersentai,powerrangers,mightymorphinpowerrangers,mmpr']",1995
68274,Moonlight And Valentino,"['comedy,drama,romance']",en,"['elizabethperkins', 'gwynethpaltrow', 'kathleenturner']",davidanspaugh,"['widow,femalefriendship,grief,deathofhusband']",1995
48787,Mute Witness,"['thriller,foreign']",en,"['marinazudina', 'fayripley', 'evanrichards']",anthonywaller,"['chase,police,murder,mute,disk']",1995
34574,Nadja,"['horror,thriller']",en,"['elinalöwensohn', 'peterfonda', 'davidlynch']",michaelalmereyda,"['newyork,vampire,dracula']",1994
1642,The Net,"['crime,drama,mystery,thriller,action']",en,"['sandrabullock', 'jeremynortham', 'dennismiller']",irwinwinkler,"['cheating,newidentity,computervirus,chase,computer,stalking']",1995
11472,Nine Months,['comedy'],en,"['hughgrant', 'juliannemoore', 'tomarnold']",chriscolumbus,"['parentchildrelationship,baby,marriage,pregnancy,childwish']",1995
36196,Party Girl,['comedy'],en,"['parkerposey', 'lievschreiber', 'anthonydesando']",daisyvonscherlermayer,"['library,party,independentfilm,freespirit,womandirector,librarian']",1995
11980,The Prophecy,"['fantasy,horror,thriller']",en,"['christopherwalken', 'eliaskoteas', 'virginiamadsen']",gregorywiden,"['angel,archangelgabriel,menschheit']",1995
58372,Reckless,"['fantasy,comedy,drama']",en,"['miafarrow', 'tonygoldwyn', 'scottglenn']",normanren,"['trauma,gameshow,femaleprotagonist,christmas']",1995
32646,Safe,['drama'],en,"['juliannemoore', 'xanderberkeley', 'deannorris']",toddhaynes,"['sex,chemical,medicine,housewife,pollution,quarantine,independentfilm,allergy,psychiatrist,illness,disorder,retreat,multiplechemicalsensitivity(mcs),environmentalillness']",1995
10533,The Scarlet Letter,"['drama,history,romance']",en,"['demimoore', 'garyoldman', 'robertduvall']",rolandjoff,"['basedonnovel,burningofwitches,puritan,pregnancy,perioddrama,extramaritalaffair']",1995
10802,Showgirls,['drama'],en,"['elizabethberkley', 'kylemaclachlan', 'ginagershon']",paulverhoeven,"['dancing,femalenudity,go-godancer,spanner,seduction,striptease,sexappeal']",1995
10149,Smoke,"['comedy,drama']",en,"['harveykeitel', 'williamhurt', 'giancarloesposito']",waynewang,"['smoking,robber,cigarette,cigar,laden,independentfilm,writer']",1995
18402,Something To Talk About,['comedy'],en,"['juliaroberts', 'dennisquaid', 'robertduvall']",lassehallstrm,"['horse,savannah,basedontruestory,family']",1995
9348,Species,"['sciencefiction,horror,action']",en,"['natashahenstridge', 'benkingsley', 'michaelmadsen']",rogerdonaldson,"['telepathy,dna,paranoia,genetics,instinct,femmefatale,alien,ontherun,decapitation,sexualattraction,losangeles,cocoon,geneticengineering,scientists,aliendna']",1995
139408,The Stars Fell On Henrietta,['drama'],en,"['robertduvall', 'aidanquinn', 'francesfisher']",jameskeach,"['restaurant,oil,ruralsetting']",1995
281,Strange Days,"['crime,drama,sciencefiction,thriller']",en,"['ralphfiennes', 'angelabassett', 'tomsizemore']",kathrynbigelow,"['pornography,prostitute,rape,policebrutality,dream,ex-girlfriend,future,bodyguard,rapper,virtualreality,dystopia,minidisc,police,ex-cop,murder,cyberpunk,losangeles,violence,criminal,privatedetective,revolt,womandirector']",1995
47939,Three Wishes,"['drama,fantasy']",en,"['patrickswayze', 'maryelizabethmastrantonio', 'josephmazzello']",marthacoolidge,"['baseball,drifter,dog,koreanwar,womandirector']",1995
36834,Total Eclipse,"['drama,romance']",en,"['leonardodicaprio', 'davidthewlis', 'romanebohringer']",agnieszkaholland,"['mentor,poet,womandirector']",1995
9090,To Wong Foo Thanks For Everything Julie Newmar,['comedy'],en,"['patrickswayze', 'wesleysnipes', 'johnleguizamo']",beebankidron,"['transvestism,gay,newyork,dragqueen,homophobia,travel,roadmovie,womandirector']",1995
3512,Under Siege 2 Dark Territory,"['action,thriller']",en,"['stevenseagal', 'ericbogosian', 'everettmcgill']",geoffmurphy,"['terrorist,pentagon,satellite,navyseal,train']",1995
52856,Unstrung Heroes,"['comedy,drama,family']",en,"['andiemacdowell', 'johnturturro', 'michaelrichards']",dianekeaton,['womandirector'],1995
77350,Unzipped,['documentary'],en,"['sandrabernhard', 'isaacmizrahi', 'naomicampbell']",douglaskeeve,['fashion'],1995
9560,A Walk In The Clouds,"['drama,romance']",en,"['keanureeves', 'aitanasánchez-gijón', 'anthonyquinn']",alfonsoaru,"['worldwarii,vineyard,love,remake,pregnancy,harvest,grape,abandonedwoman']",1995
9804,Waterworld,"['adventure,action']",en,"['kevincostner', 'chaimgirafi', 'rickaviles']",kevinreynolds,"['ocean,tattoo,mutant,water,dystopia,doomsday']",1995
31611,White Mans Burden,['drama'],en,"['johntravolta', 'harrybelafonte', 'kellylynch']",desmondnakano,"['dystopia,blackwhiterelations,alternativeuniverse']",1995
65796,Wild Bill,"['action,western']",en,"['jeffbridges', 'ellenbarkin', 'johnhurt']",walterhill,"['opium,lossofeyesight,biography,sioux,wildbillhickok,calamityjane']",1995
26258,Bushwhacked,"['adventure,action,comedy,crime,family']",en,"['danielstern', 'jonpolito', 'bradsullivan']",gregbeeman,"['cave,waterfall,children,mistakenidentity,boyscoutsleader']",1995
50797,Burnt By The Sun,['drama'],ru,"['nikitamikhalkov', 'olegmenshikov', 'ingeborgadapkunaite']",nikitamikhalkov,"['wifehusbandrelationship,colonel']",1994
19155,Before The Rain,"['drama,war']",en,"['katrincartlidge', 'radeserbedzija', 'grégoirecolin']",milomanevski,"['monk,mountain,restaurant,warphotographer,christian,fashionphotographer,girl,violence,albanian,macedonia']",1994
76,Before Sunrise,"['drama,romance']",en,"['ethanhawke', 'juliedelpy', 'andreaeckert']",richardlinklater,"['dialogue,sunrise,talking,soulmates,walking,austria,traveller,danube,bittersweet,romantic,vienna']",1995
11017,Billy Madison,['comedy'],en,"['adamsandler', 'darrenmcgavin', 'bridgettewilson']",tamradavis,['womandirector'],1995
37141,The Babysitter,"['drama,thriller']",en,"['aliciasilverstone', 'jeremylondon', 'j.t.walsh']",guyferland,"['alcohol,obsession,babysitter,party,teenager,parents']",1995
9382,Boys On The Side,"['comedy,drama']",en,"['whoopigoldberg', 'mary-louiseparker', 'drewbarrymore']",herbertross,"['aids,roommate,homicide,carjourney,friendship,friends,homosexuality,escape,roadmovie']",1995
6715,The Cure,"['drama,family']",en,"['bradrenfro', 'josephmazzello', 'annabellasciorra']",peterhorton,['mississippi'],1995
18256,Castle Freak,"['thriller,drama,horror,mystery']",en,"['jeffreycombs', 'barbaracrampton', 'jonathanfuller']",stuartgordon,"['castle,voyeurism']",1995
22625,Circle Of Friends,"['drama,family,romance']",en,"[""chriso'donnell"", 'minniedriver', ""geraldineo'rawe""]",patoconnor,"['forbiddenlove,moralconflict,independentfilm']",1995
2292,Clerks,['comedy'],en,"[""briano'halloran"", 'jeffanderson', 'jasonmewes']",kevinsmith,"['salesclerk,loser,aftercreditsstinger']",1994
1909,Don Juan Demarco,"['romance,drama,comedy']",en,"['johnnydepp', 'marlonbrando', 'fayedunaway']",jeremyleven,"['sexaddiction,love,mentalinstitution,patient,psychiatrist,donjuan']",1994
8984,Disclosure,"['drama,thriller,crime,mystery,romance']",en,"['michaeldouglas', 'demimoore', 'donaldsutherland']",barrylevinson,"['employee,workplace,sexualharassment,intrigue']",1994
61813,Dream Man,['thriller'],en,"['patsykensit', 'brucegreenwood', 'andrewmccarthy']",renbonnire,"['vision,psychic']",1995
4954,Drop Zone,"['action,adventure,thriller']",en,"['wesleysnipes', 'garybusey', 'yancybutler']",johnbadham,"['terrorist,transportofprisoners,airplane,parachuting,suspense']",1994
62488,Destiny Turns On The Radio,"['crime,comedy,fantasy']",it,"['dylanmcdermott', 'nancytravis', 'jameslegros']",jackbaran,"['heist,expectantfather']",1995
10531,Death And The Maiden,"['drama,thriller,mystery']",en,"['sigourneyweaver', 'benkingsley', 'stuartwilson']",romanpolanski,"['marriedcouple,chile,pinochet-regime,revenge,doctor,torture,humiliation']",1994
11929,Dolores Claiborne,"['crime,drama,mystery']",en,"['kathybates', 'jenniferjasonleigh', 'judyparfitt']",taylorhackford,"['childabuse,detective,basedonnovel,bar,island,suspicionofmurder,murder,suspense,dysfunctionalfamily,domesticviolence,reporter,maid,anger,alcoholic,accident,abusivefather,abusivehusband,anti-depressant,bangor-maine,bankaccount']",1995
8467,Dumb And Dumber,['comedy'],en,"['jimcarrey', 'jeffdaniels', 'laurenholly']",peterfarrelly,"['gasstation,motel,utah,stupidity,pill,prank,cigarsmoking,violence,criminal,firedfromthejob,clumsiness,stepmotherstepdaughterrelationship,sittingonatoilet,aspencolorado,parakeet,defecation,scooter,hotelsuite,endangeredspecies,foolish,laxative']",1994
10451,Eat Drink Man Woman,"['comedy,drama,romance']",zh,"['sihunglung', 'yu-wenwang', 'jacklynwu']",anglee,"['cooking,senseoflife,daughter,dating,family']",1994
20156,Exotica,"['drama,mystery']",en,"['brucegreenwood', 'miakirshner', 'eliaskoteas']",atomegoyan,"['secret,nightclub,petshop,independentfilm,unhappiness']",1994
18395,Exit To Eden,"['thriller,comedy,crime,romance']",en,"['danadelany', 'paulmercurio', ""rosieo'donnell""]",garrymarshall,"['femalenudity,sexuality,island,love,mistress,kinky,smuggler,bdsm']",1994
522,Ed Wood,"['comedy,drama,history']",en,"['johnnydepp', 'martinlandau', 'sarahjessicaparker']",timburton,"['individual,taxi,transsexuality,fortuneteller,filmbusiness,filmmaking,filmproducer,vororte,filmmaker,boxer,filmdirector,oddball,celebrity,morphine,moviestudio,losangeles,drugaddict,cultdirector,theremin,handgun,trickortreating,actor,transvestite']",1994
397,French Kiss,"['comedy,romance']",en,"['megryan', 'kevinkline', 'timothyhutton']",lawrencekasdan,"['paris,airport,inlovewithenemy,canadian,necklace,fearofflying,deal,vineyard,smuggling']",1995
10525,Forget Paris,"['comedy,drama,romance']",en,"['billycrystal', 'debrawinger', 'joemantegna']",billycrystal,"['paris,dallas,basketball,crisis,fallinginlove,referee']",1995
27985,Far From Home The Adventures Of Yellow Dog,"['action,adventure,drama,family']",en,"['mimirogers', 'jessebradford', 'brucedavison']",phillipborsos,"['wilderness,boyanddog']",1995
15789,A Goofy Movie,"['romance,animation,family,comedy,adventure']",en,"['billfarmer', 'jasonmarsden', 'robpaulsen']",kevinlima,"['fathersonrelationship,popsinger,musical,celebrity,roadtrip,deadmother,firstlove,goofy']",1995
27303,Hideaway,"['drama,thriller']",en,"['jeffgoldblum', 'christinelahti', 'aliciasilverstone']",brettleonard,['suspense'],1995
21183,Fluke,"['drama,family,fantasy']",en,"['samuell.jackson', 'matthewmodine', 'nancytravis']",carlocarlei,"['fathersonrelationship,basedonnovel,reincarnation,talkingdog,caraccident,dog,flashback,dogmovie']",1995
10954,Farinelli,"['history,drama']",fr,"['stefanodionisi', 'enricoloverso', 'elsazylberstein']",grardcorbiau,"['brotherbrotherrelationship,opera,eunuch,biography,dresden,operasinger']",1994
47867,Gordy,"['drama,family,fantasy']",en,"['tedmanson', 'afemoomilami']",marklewis,['countrymusic'],1995
14275,Hoop Dreams,['documentary'],en,"['williamgates', 'arthuragee', 'stevejames']",stevejames,"['chicago,sportsteam,ghetto,narration,college,sport,basketball,highschoolsports,independentfilm,innercity,highschoolstudent']",1994
1024,Heavenly Creatures,"['drama,fantasy']",en,"['melanielynskey', 'katewinslet', 'sarahpeirse']",peterjackson,"['mother,sex,secret,obsession,literature,nudity,fantasy,passion,love,friends,murder,independentfilm,lesbian,true,relationship']",1994
13701,Immortal Beloved,"['drama,music,romance']",en,"['garyoldman', 'jeroenkrabbé', 'isabellarossellini']",bernardrose,"['deafness,sister-in-law,characterstudy,unclenephewrelationship,fürelise']",1994
14819,Heavyweights,"['comedy,family,drama']",en,"['benstiller', 'aaronschwartz', 'kenanthompson']",stevenbrill,"['overweight,summercamp']",1995
11777,Iq,"['comedy,drama,romance']",en,"['timrobbins', 'megryan', 'waltermatthau']",fredschepisi,"[""weddingvows,mathematician,carmechanic,comet,alberteinstein,halley'scomet""]",1994
628,Interview With The Vampire,"['horror,romance']",en,"['bradpitt', 'tomcruise', 'kirstendunst']",neiljordan,"['paris,sanfrancisco,vampire,plantation,pity,bite,fangvamp']",1994
87729,Jefferson In Paris,"['drama,romance']",en,"['nicknolte', 'gretascacchi', 'thandienewton']",jamesivory,"['france,revolution,biography,president,history']",1995
18713,The Jerky Boys,"['comedy,crime']",en,"['johng.brennan', 'kamalahmed', 'alanarkin']",jamesmelkonian,"['newyork,telephonejoke,gangster']",1995
6280,Junior,"['comedy,family,romance']",en,"['arnoldschwarzenegger', 'dannydevito', 'emmathompson']",ivanreitman,"['baby,medicine,media,pregnancy,scientist,science,malepregnancy,fertility,gynaecology,ceasareanbirth']",1994
9061,Just Cause,"['action,drama,mystery,thriller']",en,"['seanconnery', 'laurencefishburne', 'blairunderwood']",arneglimcher,"['rape,blackpeople,florida,professor,harvarduniversity,innocence,revenge,suspense']",1995
37108,A Kid In King Arthurs Court,"['adventure,fantasy,comedy,sciencefiction,family']",en,"['thomasiannicholas', 'jossackland', 'artmalik']",michaelgottlieb,"['timetravel,kids,medievaltimes']",1995
